KO	DLF001	DLF002	DLF003	DLF004	DLF005	DLF006	DLF007	DLF008	DLF009
K06905	3.39121282508307e-05	8.95313996902974e-05	3.92742886552068e-05	3.73805145011178e-05	3.39789048197216e-05	0.000143441281451706	2.98841049676991e-05	2.99997272018892e-05	0.000377959986870237
K06906	6.03941032668513e-06	7.4561514527127e-05	4.13882206976556e-05	3.96436507830861e-05	2.27181711285323e-05	4.62485528710835e-05	1.20268442480088e-05	2.58825602019672e-05	0.000419842344235076
K06907	3.68429562652902e-05	7.0236683644026e-05	3.92223835122149e-05	4.26567404573498e-05	4.73144280125614e-05	0.00020204991582081	2.74331291625254e-05	8.7718949491986e-05	0.000340186717673093
K06908	9.37761928654282e-06	5.85242813885454e-05	4.21982144784625e-05	3.75983514595632e-05	4.01541655442567e-05	0.000123654996770178	1.86878313334477e-05	8.12317635312064e-06	0.000448306498652495
K06909	0.000176821459935597	0.000129483747499199	0.000194664320120244	0.000397429446166272	0.000380973820156543	0.0002405496266586	0.000143574031012708	0.000370817803187893	0.00054148096446775
K06910	1.41635512773051e-05	3.37222221109075e-05	1.36715516089126e-05	3.92882887054e-05	1.41043657232067e-05	4.89523882062245e-05	2.33352203381094e-05	9.5890575722541e-05	0.00025582583577886
K06911	0.00061636641543297	0.000417963139842651	5.50973418709787e-05	0.000282240604070836	7.33406336281204e-05	0.000433139108464458	0.000532565852496837	0.000548466010755754	0.000710650020540322
K06913	0	0	3.33985283977398e-07	0	0	0	0	0	0
K06914	0	0	1.07313304359951e-06	0	0	0	0	0	0
K06915	0.000123088109080613	0.0001915329117352	0.000366049297729327	0.000110315666348041	0.00011237598614405	0.000262818287205891	3.62167528099829e-05	0.000166642941584578	0.000231160007684787
K06916	2.47103950790146e-06	7.1716674279084e-06	0	1.25654577444254e-06	2.48758866611131e-07	2.13038506903914e-05	6.30932847617884e-06	2.53692359229479e-05	9.71469865214548e-05
K06917	4.99640563056776e-06	6.89683541537632e-06	9.04811551416998e-07	1.26951102594109e-05	5.01010472950615e-07	9.97279015655863e-06	3.86623317585691e-06	4.89952351036618e-05	5.38552344713443e-05
K06918	1.58943135031189e-06	5.07788633033382e-06	2.80587079352781e-07	1.16014778607305e-06	3.63778456611728e-07	1.21764447620944e-05	2.26890011626342e-06	4.6148532106182e-06	5.08395300542652e-05
K06919	0.00283261339354003	0.00256264958953298	0.00184562675763227	0.00225763143566896	0.00158556078195875	0.00202432006722837	0.00317741424061864	0.00190866971419688	0.000747038684745869
K06920	0.00034975870627029	0.000332354003911943	0.000475992781568584	0.00047182338433033	0.000306160542426004	0.00029461535364873	0.00036984989725223	0.000291528550497744	0.000213795510705076
K06921	0.000636976322421018	0.000984501853208598	0.00291020028782204	0.00369537509102083	0.000367104106741696	0.00109102286901412	0.00131537330205123	0.00144208443296259	0.000382730134572684
K06922	0.000126765123254812	3.62364589844786e-06	1.6631117840616e-05	3.26057443289501e-07	9.57793677958123e-05	1.35306122564594e-05	4.40288696733389e-07	0	5.2496966108127e-07
K06923	7.85937872150986e-05	0.000203431349789443	0.000231926618896886	0.000136002970339618	0.00026804875478732	0.000179925912748743	9.52798767213042e-05	7.75959516929666e-05	5.75435721010438e-05
K06924	2.55878566712937e-05	3.53828352432026e-05	2.83637040360892e-05	3.50213776779907e-05	6.90119770846794e-05	3.5278261073354e-05	2.9558553212552e-05	3.76198105530424e-05	2.56391020580497e-05
K06925	0.000321387589202502	0.00045129668837905	0.000833872730583415	0.000619127207922901	0.0007525411288852	0.00054989950548147	0.000330946532947871	0.000365284408960244	0.000545887032430264
K06926	0.000756737939438496	0.000512149068661984	0.00130041115246733	0.000915212964396088	0.000864644334517974	0.000562014519862269	0.000809080759163773	0.000744230242966051	0.000162856885867525
K06927	2.39618211092754e-06	8.2897842037698e-06	1.00267712178244e-05	1.44975729709756e-05	1.36268637392367e-05	6.03143229723021e-05	1.14919070637529e-06	4.82558958295013e-07	5.54358835699889e-05
K06928	1.82042039753034e-05	6.93603328421278e-06	1.20202859188374e-05	6.43396495656788e-06	8.09984846583052e-06	2.7018848016973e-05	1.21216812326985e-05	1.48370683508498e-06	2.40698603870573e-05
K06929	1.2855219355041e-05	2.31271336826766e-05	6.37507612348077e-06	2.90760265606059e-06	4.95720756860447e-06	2.44906146843949e-05	1.54793249611651e-05	3.082227473789e-05	0.000149597541952762
K06930	0	0	0	0	0	0	0	0	0
K06931	0	0	4.70943278126404e-07	0	0	0	0	0	0
K06932	0	0	5.61711907649604e-07	0	0	0	0	0	0
K06933	8.04404432017621e-05	0.000220729128346524	0.000110680411822426	0.000158989595855144	0.000107640675302498	0.000167932633375278	9.13691513200237e-05	0.000185237384034659	6.56579785802046e-05
K06934	3.84827651900379e-05	0.000112430453380401	0.000251477790996346	8.60387949215076e-05	0.000167954806187789	0.000223197364287763	3.41023272495997e-05	6.11713652119028e-05	0.000100854745903566
K06935	0	0	0	0	0	0	0	0	0
K06936	0	0	3.51091031120462e-06	0	4.97941963533117e-06	0	0	0	0
K06937	1.52911107087952e-05	2.12300215027206e-05	3.63156838531542e-05	2.70386695759768e-05	4.33422726015027e-05	3.74663102208076e-05	4.91038709035831e-05	1.98744401485351e-05	1.90436721238914e-05
K06938	2.26061035272737e-06	7.36459095099375e-06	4.77818362478613e-07	4.31077747436494e-07	6.82725064567772e-07	1.63738047068252e-05	4.86297487268774e-06	1.73440308443844e-05	8.23435988830322e-05
K06939	1.93323107567821e-07	2.35066785320892e-06	2.0339426194009e-06	0	3.23977730570099e-06	1.63585433441112e-06	0	0	7.07171910914981e-06
K06940	6.05121836370083e-05	0.000178244385031961	0.000216678797396089	0.00013506796058063	0.000241551093744331	0.000124839376487715	0.00012193520207049	6.17267286491748e-05	0.000134865450310992
K06941	0.000484297428327074	0.000545009048289546	0.000697692933853931	0.000622913713318957	0.000654761842460724	0.000526993069016566	0.000402853386558618	0.000423913521544885	0.000522299534053168
K06942	0.000341008786430498	0.000438347214239349	0.00062932799899988	0.000530437458722995	0.000554873604494038	0.000466927611739307	0.000343094496491429	0.000346012453855984	0.000405697365963387
K06943	0	0	7.17382089419947e-07	0	0	0	0	0	0
K06944	0	0	8.96727611774933e-07	0	0	0	0	0	0
K06946	5.24997383860176e-06	1.67296388751156e-05	7.14351084185098e-05	1.42885965181503e-05	2.2807918397645e-05	8.25912480009173e-05	7.46663711098766e-06	5.51576006784613e-05	2.7305509469288e-06
K06948	9.6208071057375e-06	7.36738590636065e-06	6.25114262870017e-05	2.25911623726347e-05	3.77750619378906e-05	1.34398861596832e-05	3.73807530762257e-06	5.49613292636331e-05	1.40878370856887e-05
K06949	0.000596353262952784	0.000486629806685667	0.000672370852145358	0.000611977201602715	0.000613871517466577	0.000523482315990986	0.000517610399462339	0.000636873981923606	0.000405385051763114
K06950	0.00110410524255878	0.00126118278017369	0.00201467333068033	0.00147373902215395	0.00201156326966419	0.00121019525656965	0.00117751582126281	0.0010921203045868	0.000798815764357459
K06951	2.21015959423089e-05	6.52341993954765e-06	3.17918210942142e-05	1.81114162883364e-06	3.25893518605538e-05	7.03115220495953e-06	1.81402989197958e-05	2.68500753717995e-06	1.32062593521186e-05
K06952	1.70579615783935e-05	7.80846960401559e-05	0.000147149400944729	4.67582062964253e-05	5.32460648627464e-05	0.000100614293658049	5.94998326925504e-05	0.000105317474792175	0.000206336317694233
K06953	0	0	0	0	0	0	0	0	0
K06954	0	8.83957385917421e-07	1.49114158677836e-07	4.09668815159262e-07	0	1.44350787955924e-06	2.37060411888138e-07	1.24661064226212e-07	1.37742039645609e-07
K06956	0.000149043002423605	4.22543823923304e-05	4.7014174323453e-05	8.80604351252101e-05	0.00010282843141392	0.000121084366150331	0.000141713689722859	0.000166577184357845	0.000202918418563968
K06957	2.12932854096909e-06	9.22835086398578e-06	4.29702301699346e-07	1.25017338700991e-06	3.85756386829651e-07	1.32660102883446e-05	2.8924209949442e-06	1.10358199059069e-05	0.000124508041612614
K06958	0.000286676971607801	0.000391113472661413	0.000474155301381143	0.000452680755566917	0.000438216250784289	0.00043198408705926	0.000279566893347459	0.000342244471551856	0.000332474023911377
K06959	0.000255971450419641	0.000369995542857119	0.00055167893407381	0.000464898472915528	0.000538917153527046	0.000366831843803283	0.000269380494933926	0.000299718528497966	0.000379377996515098
K06960	8.89598178890688e-05	0.000220452458411643	0.000464669027679683	0.000213320395780597	0.000536416969085244	0.000361402896646213	0.00012671470650558	0.000163337793910693	0.000204219652121398
K06961	0	0	6.17557694901605e-07	0	0	0	0	0	0
K06962	1.65270271286762e-05	3.92741040623113e-05	3.66723985282023e-05	3.05890464861262e-05	5.64416476704089e-05	7.01670214789442e-05	2.72112640126902e-05	4.31951458971677e-05	5.10457515383218e-05
K06963	0	0	0	0	0	0	0	0	0
K06965	0	0	1.10951043490797e-06	0	0	0	0	0	0
K06966	0.000602264039849195	0.00059800612281045	0.000476551952638493	0.000478938780061942	0.000609658323288231	0.000455825436532197	0.000669968175538671	0.000516178916538147	0.000384949294280248
K06967	7.84646364631217e-05	0.000176778226290992	0.000342732185600331	0.000147664020373098	0.000279655483891804	0.00025023867633763	8.25539016082847e-05	0.000100260217506678	8.3916732164928e-05
K06968	3.90574632546095e-06	9.19634554001617e-06	9.18679909361456e-07	2.36325781605771e-06	1.07901975095127e-06	1.8897425908328e-05	5.5601197192929e-06	1.25528714685078e-05	8.4334158878388e-05
K06969	0.000361925384559531	0.000592234901394209	0.000782851389579633	0.000671431298613172	0.000696118381200758	0.000521042034558541	0.000418148528063204	0.000365664044919921	0.000532949598152782
K06970	0.000198240113569384	9.27846201203433e-05	4.73677304939836e-06	2.27209891610743e-05	9.00005165322959e-06	2.3532641880725e-05	0.000166317942262772	0.000182445593992362	0.00012696655647424
K06971	4.98224324150327e-05	3.64523418720105e-05	1.81386464051186e-05	1.6121521033541e-05	3.1209285365345e-05	4.3671874611279e-05	5.00149286872383e-05	0.000148487342480766	8.69719812697464e-05
K06972	7.16637939294927e-05	0.000193133300987454	0.000195061781419268	0.000121445191810995	0.000221575661283779	0.000136665435950948	8.93314195212747e-05	9.92598471818071e-05	6.81381198391893e-05
K06973	0.000275795648324521	0.000348399935379245	0.000350207378506855	0.000326584848121736	0.000351345815489981	0.000404522171202537	0.000467405911627678	0.000248210654737169	0.000187935839028795
K06974	2.25402924544141e-07	0	2.98909203924978e-07	2.54558842236206e-07	2.45102410981425e-05	4.81683136868894e-06	0	0	0
K06975	0.000569194671714166	0.000326652035174013	0.000109436351682659	0.000192311867939553	0.000275768311693708	0.000314264802271665	0.000685046551892637	0.00058248184515935	0.000265591825551974
K06976	1.38457608807037e-05	1.34717955231458e-05	9.04955100764389e-06	1.30482133660625e-05	5.11407652750114e-06	1.75542486335681e-06	3.91405691423829e-06	4.73202529030952e-06	3.17021725213261e-05
K06977	0	0	0	0	0	1.84839423602097e-07	7.54283128734983e-07	0	4.65138947948993e-06
K06978	0.000157309704019815	0.000172325589290238	3.75036445492547e-05	6.28147869809416e-05	4.69922192227697e-05	9.72581530764435e-05	0.000198638567351296	8.18830916596629e-05	5.39399456960698e-05
K06979	1.57480371295595e-05	0.000127936702187964	2.81436745997834e-05	8.84396124963099e-06	5.99260988934852e-06	1.39983269036883e-05	4.78359679578875e-06	7.71740260860129e-05	0.000169809751069552
K06980	4.15483437438338e-06	1.16015379472242e-05	4.04431953325395e-06	2.6082826105455e-06	3.25935199301742e-06	2.06545598668437e-05	9.0173179309394e-06	1.50863312624387e-05	5.41619294317853e-05
K06981	0	0	9.84377679091281e-07	0	0	0	0	0	0
K06982	0	0	0	0	0	0	0	0	0
K06984	0	0	9.91835085751063e-07	0	0	0	0	0	0
K06985	6.9531498623643e-05	2.82939834454247e-06	9.58435075542755e-08	0.000469726640575535	2.18731412081412e-05	7.33909795607485e-06	0	7.58806477898681e-07	3.10328486706541e-06
K06987	3.52114857520966e-05	9.80711211323041e-05	0.000258609230757219	0.000134918256543698	0.0001850536767947	0.000127242536342874	9.09146886309923e-05	0.000174626292281362	3.90702728499166e-05
K06988	1.36108340044277e-06	2.46162407141002e-06	1.97110501332693e-05	2.44318245012733e-06	1.94117742022346e-06	2.75578777006762e-07	3.39872066419836e-05	4.09519083134112e-05	2.33272809077242e-07
K06989	0.000203346705055618	0.000148960481169849	4.00438452717303e-05	6.86974171836801e-05	3.02800868740146e-05	9.9951923217515e-05	0.000193283122660564	0.000201088683025874	3.26776786660699e-05
K06990	1.25175781835042e-05	1.00674105706147e-05	0.000132707793967579	2.24539762098487e-06	2.20806821409791e-06	2.93842383244686e-05	3.38303767554508e-05	2.98091478204366e-05	3.81957788406681e-05
K06992	0	3.24734135914434e-07	2.79904821676456e-06	0	3.17375190307991e-06	2.53670840759363e-07	0	0	2.42057140799815e-07
K06994	0	1.39840465736125e-07	2.4617010518753e-06	5.34942494554344e-08	9.43816030684244e-07	1.07711367170227e-06	0	0	1.67078747756213e-06
K06995	3.83507740007467e-06	2.5446379830672e-06	2.24796823838982e-06	0	0	5.08509958238831e-06	4.33018160268573e-06	0	2.76534862583436e-06
K06996	0.000141951934728901	0.000112188806220212	1.01465509109241e-05	9.19745668298403e-05	4.33175459222272e-06	5.53866816797663e-05	0.000185682053866801	0.000162513342031642	5.1819028071987e-05
K06997	0.000374291062782288	0.00042868868250198	0.000592243507331105	0.000482371660583343	0.000535537039075443	0.00048561749554895	0.000382480311100312	0.000357199563997136	0.000470152214181135
K06998	3.27566054162143e-05	5.13870023587506e-05	3.38349653327365e-05	1.27507528311388e-05	1.69051240135038e-05	7.48867302758216e-05	3.84475886226544e-05	0.000145347692189847	0.000174699228661525
K06999	0.000226764488249078	0.000145368105173015	1.95521366819541e-05	6.2676350141498e-05	5.28480859996317e-05	0.000114204337079803	0.000184433824079013	0.000224459875469231	0.000230398057568026
K07000	0.000131989844028236	2.57760153740288e-05	0.000326243296224892	0.000229518062730494	0.000103830326541686	7.44069594585701e-05	2.73345490912186e-05	4.0972104259568e-05	0.000231456886922302
K07001	0.00121138457479687	0.000892144081548887	0.000537565892968614	0.000633408194787752	0.000552890679983711	0.000686754784222714	0.00122743880310907	0.00106184122526254	0.000514971573190246
K07002	0	0	2.90504343416137e-05	0	2.54166668059198e-07	3.10909389443528e-07	0	0	0
K07003	0.000363438461125253	0.000379202743564484	0.000459177770247493	0.000302746713944518	0.000427755068830409	0.000339205105209964	0.000311667417599523	0.000203831069949019	0.000215831014798611
K07004	7.93696982046902e-05	4.15839702885588e-05	8.38220251459705e-05	6.80394696911094e-05	5.07110631212308e-05	9.06321925260434e-05	9.17858727639818e-05	7.14405616192713e-05	0.000150201963622537
K07005	0.00037383506956795	0.000745563959822756	0.000411876544133633	0.000305177211876734	0.000451641159404544	0.000384021770762654	0.000399710196225391	0.000470110484522332	0.000355617783016678
K07006	7.53536784242456e-07	1.67404086987331e-05	1.83607548360564e-05	5.62567869147855e-06	1.9100363435724e-05	1.47353528217857e-05	3.79733631368147e-05	1.93917211018552e-06	3.57501509353483e-05
K07007	0.000105498993507791	0.000337332318340086	0.000582180211805359	0.00027448194488118	0.000572240889755817	0.000355493921389897	0.000116162909939385	0.000130928037193161	0.000290436949649066
K07008	5.75038250363824e-06	1.11994793909146e-05	2.90694361757675e-06	1.22265323751491e-06	2.63879223523247e-06	2.01366228173152e-05	9.65512461414028e-06	1.7811986762894e-05	0.000152359486314112
K07009	1.97249322062056e-05	4.39655906547507e-05	0.000158939227252819	2.83599847642264e-05	0.000189266607464471	6.38239620809852e-05	1.30631290333581e-05	1.16895226986956e-05	0.000108581339087457
K07010	0.000235450413353037	0.000114504258327029	0.000333673766273621	0.000100867941568929	0.000294272712523255	0.000174808066110079	7.92735443959582e-05	0.000322138850138995	0.000140991384974594
K07011	0.00175063904701059	0.0012586054551266	0.00127398478710177	0.0018690406059138	0.00126988380911777	0.00110091939307863	0.00235979920559118	0.00133941801210941	0.00071134623716066
K07012	0.000186281195779744	0.000218039357745863	0.000200863154715163	0.000278618480186544	0.000338515588459843	0.000217158923084701	0.000100216711010705	0.000198562812983391	0.000161427280906511
K07013	7.22889293530674e-06	9.3187880346109e-06	9.41208051387041e-06	4.86786755803019e-06	6.52009114313521e-06	1.30639455954189e-05	1.57288410826957e-05	6.24921992716114e-05	5.35756346263527e-06
K07014	2.38674557267453e-05	5.84112206038944e-05	7.01865821095689e-05	2.03524804472788e-05	1.38759013892046e-05	7.42757357770175e-05	1.5229679671201e-05	1.61376261770936e-05	0.000108216210056357
K07015	7.48557143512878e-05	0.000161151170571662	0.000368205239984497	0.000154147264905445	0.000444380608327794	0.000248527268563193	8.55045090393502e-05	9.81635041653716e-05	0.000118161236674427
K07016	9.36033623374961e-06	2.96596498235191e-05	2.14766426231097e-05	1.44310153011894e-05	4.87998783080786e-05	2.03802811398454e-05	5.87114978600229e-07	2.61566196949898e-06	7.89609840020889e-06
K07017	0.000148850147052685	0.000219078935719154	0.000278902171293047	0.000127437670433519	0.000228124871280961	0.000193507150071332	0.000168239859778152	6.38138780929916e-05	5.26838451952386e-05
K07018	0	1.04024682116646e-06	4.61503045257302e-06	0	2.71111112596479e-06	5.48532994232509e-06	7.11181235664414e-06	0	0
K07019	6.18703254635234e-06	1.50762801356286e-05	4.67316570469269e-06	2.3808294527943e-05	3.06434502734364e-06	2.16605507056926e-05	1.39565070823999e-05	6.0240864673424e-05	0.000127837101973469
K07021	3.78664116190277e-06	1.36971121130616e-05	4.07830885868179e-06	1.79679086630061e-06	1.53564232801584e-05	2.01259711391529e-05	1.72021568494014e-05	3.29886615312898e-06	9.59167926479617e-06
K07022	0	0	0	0	0	0	0	0	0
K07023	8.56354060932921e-05	0.000229289351061521	0.000344100095762984	0.000120424345571577	0.000209793070478031	0.000188228855241207	9.32614233377688e-05	0.000148203380246023	0.000118726175025503
K07024	0.00188375777517191	0.001964471428467	0.00197780051509275	0.00182987267690227	0.00235147643295918	0.00176090600498338	0.00154524349467472	0.002258872966489	0.0018423849229374
K07025	0.00192937540336497	0.0014686053215322	0.00117146230444195	0.00141227853881637	0.00107352253306698	0.00131706660193596	0.00175868258847968	0.00127497685813162	0.00126275098724903
K07026	3.47487807246942e-06	7.87178885421212e-06	2.39784306445312e-07	1.86891301894935e-07	0	9.33908350019082e-06	4.26314462127316e-06	1.04219491071443e-05	0.000111923282276694
K07027	0.000417163997602241	0.000518221165559478	0.000708531684838449	0.000649049666394113	0.000618857676155824	0.000415112649356139	0.000555841967323607	0.000365694990308637	0.000382546320659953
K07028	3.33374870029613e-06	1.5070816796973e-06	9.01175819429143e-06	1.28906324673693e-06	1.9138829168897e-05	4.01390166903287e-06	3.25494829158238e-06	5.10806311951308e-07	1.96107310681885e-06
K07029	0.000731114276168336	0.000671598627967974	0.000946333526942799	0.000937120007500179	0.000753012949213644	0.000851056906339597	0.000717689183662138	0.00062187815201618	0.000712750615581897
K07030	0.000345321378161853	0.00110931945106277	0.00118141973344078	0.000723958169349337	0.00138343244799979	0.000928231454685067	0.000440710891117444	0.000372863023044634	0.000608025552406242
K07031	0.000190143492633704	6.06307026548766e-05	7.36652262931795e-05	0.0002429569613221	5.46084280850497e-05	4.24450128121152e-05	0.000223863987281766	0.000132282350368291	5.67885702109602e-05
K07032	0.000158837692746086	3.31791829169975e-05	5.60279073466782e-06	4.73755259060451e-05	6.55136497842245e-06	4.04227800957145e-06	3.61085701551544e-06	9.86948022927186e-05	5.20557599897397e-05
K07033	6.49952712298703e-05	0.000141279558600334	0.000296278327934198	0.00012143021954232	0.000293224599277367	0.0002185521132687	9.28577916055249e-05	6.24409724529569e-05	0.000130668998294723
K07034	1.28499318445251e-05	2.37582513471502e-05	1.38557559253675e-06	3.1389959834204e-05	4.42029604996562e-06	6.50436009753249e-05	1.08026619139415e-05	6.19737120404816e-05	0.000150897992333146
K07035	3.68542635798124e-05	9.92068871999044e-05	0.000116421663604716	0.000118783129533662	0.000158596644282957	8.72962495052666e-05	7.78271965647236e-05	0.000162858045783038	8.34429286774531e-05
K07036	0	0	0	0	0	0	0	0	0
K07037	0.000312909379652752	0.000262603427018665	0.000309411305384052	0.000457900134014335	0.000240310993150044	0.000211678922932697	0.000315014532373544	0.000278064693995984	0.000221957288258754
K07038	2.73440560736754e-05	3.78466471579587e-05	1.28097617558474e-05	4.89034619165214e-05	0.000108297381942586	7.15169873954022e-05	2.25393302729791e-05	4.50365909922294e-05	0.00044146644223331
K07039	0.000189965367475645	0.000120646316407161	3.55098358759889e-05	5.11734690890107e-05	7.18269897773553e-05	0.000102510775606633	0.000269877523104991	0.000205239665177627	0.000149245020197098
K07040	9.13068015653991e-05	0.000243075066544468	0.000280620637254143	0.000213650242864515	0.000349901713740375	0.000367576426555536	0.000119154833775607	0.000168476511598058	0.000408531789323954
K07041	0	0	1.27917185684585e-06	0	0	0	0	0	0
K07042	0.000380139755813069	0.000444783438478687	0.000718957582078045	0.000509966329644762	0.000698144797456564	0.000545316298427247	0.000467758667615715	0.000438738010882129	0.000467729189255034
K07043	0.000433794139404143	0.000427269282622917	0.000505019735756283	0.000500030791442817	0.000591831561413788	0.000493910965421548	0.00050909613454571	0.000456260712231926	0.000401655289216083
K07045	0.000377847991050684	0.000410663073652729	0.000258553958733589	0.000214817037771591	0.000267739290096591	0.000384716102974126	0.000407432886985744	0.000387511974872933	0.000173289898533866
K07046	1.38554065490377e-05	9.10926510014137e-06	6.06091126744485e-06	2.58374247748232e-05	2.7853812019814e-05	1.28007405254541e-05	5.16454456792013e-05	4.0313790215632e-05	4.29615275098067e-06
K07047	9.94197439146915e-05	0.000133386207701697	7.31148158242687e-05	7.28543584225651e-05	9.06827181917034e-05	0.000175836823456629	9.41966037868256e-05	0.000304354727103212	0.000271311253074239
K07048	1.05372082543518e-05	4.84642274455554e-05	1.28676069910847e-05	2.98914753298729e-05	2.84329669500764e-05	4.33960728958742e-05	1.4667518355689e-05	2.34691972688499e-05	0.000111765105991358
K07049	0	0	0	0	0	0	0	0	0
K07050	0.000148171068365272	0.000142888815522277	0.00014008487290062	0.00012129623056396	0.000138340291679433	0.000129048259310486	6.47684451455067e-05	0.000111599372752075	6.65485524235319e-05
K07051	0	0	7.00804634832205e-06	1.53196528928801e-05	0	0	0	0	5.74262768228385e-05
K07052	0.000777577751110712	0.00100598404026781	0.000920578015326662	0.000744216782729513	0.000910551879879317	0.000872659394960043	0.000867770243679832	0.000700782191548815	0.000726153763007028
K07053	0.000423657291068707	0.000390239709857282	0.000529731790731994	0.000303225705388764	0.000571992488229204	0.000693892639450086	0.000334800509373266	0.000640959169636496	0.000442148603988907
K07054	5.9492620975253e-06	1.91764117621548e-05	4.184462107901e-06	2.03861561220753e-06	3.16610755361605e-06	2.76095849571391e-05	1.01928219203143e-05	2.85591882376575e-05	0.000108334757257557
K07055	0	0	1.12361827751541e-06	0	0	0	0	0	0
K07056	0.000687457330374993	0.000689983366255245	0.000720256399138207	0.000727289844454625	0.000809615187357388	0.000673797768817702	0.000736321804788761	0.000606135272412725	0.000492548679889291
K07057	4.32427903861094e-06	4.28105859352437e-05	2.71978067973897e-06	2.12437594959711e-07	1.01776379454496e-05	2.64341699845021e-05	5.28198265214948e-07	0.000150987396463471	3.04598830159971e-05
K07058	0.000410736240002337	0.000394085565475376	0.000471440266921074	0.000418401306872358	0.000406174018021905	0.000357913326732866	0.000498463143049007	0.000392479694511821	0.000459338409033282
K07059	2.3462280367049e-05	2.6582574135808e-05	0.000109946146497829	4.7754948306523e-05	7.87334863222153e-05	4.43729467482464e-05	4.44656364907454e-05	3.81918747547473e-06	0.000125774807995249
K07060	0	0	0	0	0	0	0	0	0
K07061	0	0	0	0	8.48100177358153e-07	2.82718123561342e-06	0	0	0
K07062	2.28417134331069e-05	6.33218650266127e-05	4.96777313847149e-05	2.33875929325611e-05	7.96289333741192e-05	0.000178174152823122	7.25654340622158e-05	2.35266203547322e-05	0.000237197314934943
K07063	8.9737263908608e-05	9.53106176155107e-05	0.000211828041716448	7.01698960449101e-05	6.80322332387869e-06	0.000196204050953206	2.50833270762696e-05	0.000146342621890474	1.35768221201732e-05
K07065	0	0	0	0	0	0	0	1.146517816971e-06	4.22274866066831e-07
K07066	8.80474204265894e-06	0.00011189451461407	4.91182229298379e-06	1.04919601114156e-06	3.30630640759586e-05	1.38107357625258e-05	7.94007148444998e-06	2.96873256043866e-06	4.17239511239806e-06
K07067	5.26989501469948e-06	4.41819325874169e-06	4.7206291701349e-05	1.9683536707227e-05	8.55728071710236e-05	2.94895151579912e-06	5.53590193808996e-06	5.10049866386728e-05	3.33371581300279e-05
K07068	2.94554784566087e-06	9.64633612331041e-06	3.75531762539805e-06	4.27953995643474e-07	1.28519265335404e-06	5.54845414075414e-06	0	2.64763411353137e-06	2.82132262200208e-05
K07069	2.18559417893885e-05	6.55871480142673e-06	2.87961153336617e-06	1.26552110140285e-05	1.28621729901091e-05	7.89772354615047e-06	4.63137669037202e-06	5.65404319678456e-05	2.56545975331658e-05
K07070	2.31122103226604e-06	8.10865984156489e-06	9.77031577008509e-07	2.64437245069251e-06	0	3.07661082389642e-05	6.68722654430718e-06	1.32847760981366e-05	6.64862322707315e-05
K07071	0.000120644877847492	8.73378595323131e-05	3.50573950322533e-05	6.43849624477902e-05	8.57897182270916e-05	4.4968044783363e-05	0.000117896996185741	0.000128235116571403	0.000187832007588934
K07072	0	0	1.91968081113109e-07	0	0	0	0	0	0
K07074	2.78490780857149e-05	2.64464037285242e-05	0.00013950668021175	1.57640671096735e-05	6.9400440415093e-05	0.00010195312109098	2.44990391704535e-05	8.45025096532787e-05	2.58868720767379e-05
K07075	0.0014446473389886	0.00053989574222912	0.00055338289174249	0.000741173886463196	0.000351180235755248	0.000705904187986487	0.00156598519821009	0.000939132258735135	0.000268973085081057
K07076	0.000245127685428272	0.000260893889533075	0.000128544370385195	0.000209122902650093	9.85791549687371e-05	0.000122100137570583	0.000129553687232833	0.000341483731783421	0.000325032047266471
K07077	0	4.6660195481092e-07	0	2.36704013622443e-07	0	0	0	1.04925144238495e-07	1.06660368976079e-05
K07078	0.000448748884867051	0.000243326153059873	4.44184071959143e-05	0.000187844726833689	6.37732960992344e-05	0.000284839444648417	0.000390318576623742	0.000397306335460419	0.000117982703054954
K07079	0.000456403299216365	0.000586992353460248	0.000325284177254156	0.000306609959647324	0.000428887543818007	0.000536313553004088	0.000339357358378989	0.000421933161050361	0.000343230848081032
K07080	5.78023963146226e-05	0.000178507660003141	0.000242745964723922	0.000153521311861761	0.000204544894764448	0.000179518853208257	7.80650040790962e-05	0.000140917008580748	7.19767223158263e-05
K07081	1.0885274566931e-05	8.63484402167127e-06	1.1464306819736e-05	8.48896798179728e-06	4.01612148012479e-05	5.74927186157556e-05	0	0	5.26323006840193e-05
K07082	0.000351643309860635	0.000435989589317461	0.000647550168908194	0.000529721276511606	0.000523524727249323	0.000570622072949854	0.000398746258051348	0.000298781463902503	0.00034952258916672
K07083	0	1.03258864936523e-06	6.7704805793269e-06	6.97863223298445e-06	2.21924444079462e-06	5.04205605594758e-05	0	0	5.98253940736223e-05
K07084	0.000123338573656714	5.0907657901439e-05	2.24829686563447e-05	9.85424902782875e-05	1.99052286687831e-05	6.08480662114075e-05	6.53657143361869e-05	0.000165075630032278	1.57164674203523e-05
K07085	0.0013848015414005	0.0009431363689333	0.000716913154918307	0.00124480373394028	0.000597293298163469	0.000921478596325172	0.00123679643365212	0.0010212644278582	0.000606677711667929
K07086	0	0	0	0	0	0	0	0	0
K07088	0.000225863621313642	0.000562223498240039	0.000756677917379905	0.00050166759780424	0.000793292416574632	0.000628519137472579	0.000326132464310111	0.000530915219608918	0.000599912968200474
K07089	0.000195442708926443	0.000383597553609989	0.000640748638419745	0.000235764810739805	0.000576887226067144	0.000298413509919549	0.000256862567743064	0.000316640267895096	0.000358740160516509
